transferType,text,year,season,player,rowId,team,owner,transferTypeId
arrival," , (,, 3.96 M€) - 02 Febr 2015",2014,1,N'Doye,7,Lokomotiv M.,Hull City,1
arrival," , (,) - 31 Janu 2015",2014,1,Luer,7,Burgess Hill,Hull City,1
arrival," , (,, B.L.) - 01 Janu 2015",2014,1,Aimson,7,Tranmere,Hull City,1
arrival," , (,, B.L.) - 27 Marc 2014",2013,1,Grimmer,7,Port Vale,Fulham,1
arrival," , (,) - 26 Marc 2014",2013,1,Diarra,7,,Fulham,1
departure," ,, 3.8 M€) - 05 Sept 2011",2011,1,Yobo,6,Fenerbahçe,,2
departure," ,, 1.7 M€) - 31 Augu 2011",2011,1,Ayegbeni,6,Blackburn,,2
departure," ,, 3.4 M€) - 31 Augu 2011",2011,1,Beckford,6,Leicester,,2
arrival," , (,, 2.5 M€) - 25 Janu 2013",2012,1,Sissoko,9,Toulouse FC,Newcastle United,1
arrival," , (,, 2.5 M€) - 24 Janu 2013",2012,1,Haïdara,9,Nancy,Newcastle United,1
arrival," , (,, 1.5 M€) - 23 Janu 2013",2012,1,Gouffran,9,Bordeaux,Newcastle United,1
arrival," , (,, 8 M€) - 22 Janu 2013",2012,1,Yanga-Mbiwa,9,Montpellier,Newcastle United,1
arrival," , (,, B.L.) - 27 Dece 2009",2009,1,Kallio,9,Sheffield U,Fulham,1
arrival," , (,, B.L.) - 26 Dece 2009",2009,1,Stoor,9,Derby County,Fulham,1
arrival," , (,) - 01 Sept 2009",2009,1,Elm,9,Kalmar,Fulham,1
departure," ,, L.) - 26 Janu 2011",2010,1,van Aanholt,7,Leicester,,2
departure," ,, 2.4 M€) - 31 Augu 2010",2010,1,Di Santo,7,Wigan,,2
departure," ,, L.) - 26 Augu 2010",2010,1,Mancienne,7,Wolverhampton,,2
arrival," , (,, B.L.) - 01 May 2006",2006,1,Rehman,8,Norwich City,Fulham,1
departure," ,, 0 €) - 01 May 2007",2006,1,Morgan,8,,,2
departure," ,, 0 €) - 08 Augu 2007",2007,1,Jackson,7,Luton Town,,2
departure," ,, 450 k€) - 27 July 2007",2007,1,Camp,7,Queens Park Rangers,,2
departure," ,, 225 k€) - 05 July 2007",2007,1,Smith,7,Millwall,,2
arrival," , (,, 8.76 M€) - 12 Janu 2006",2005,1,Agger,10,Bröndby,Liverpool,1
arrival," , (,) - 01 Janu 2006",2005,1,Kromkamp,10,Villarreal,Liverpool,1
arrival," , (,, 10.5 M€) - 20 July 2005",2005,1,Crouch,10,Southampton,Liverpool,1
arrival," , (,, B.L.) - 31 May 2008",2008,1,Elliott,8,Doncaster,Hull City,1
departure," ,) - 28 Apri 2009",2008,1,Brown,8,Leicester,,2
departure," ,, L.) - 26 Marc 2009",2008,1,Welsh,8,Bury,,2
arrival," , (,, B.L.) - 28 Dece 2014",2014,1,Ince,7,Nottingham,Hull City,1
arrival," , (,, B.L.) - 22 Dece 2014",2014,1,Figueroa,7,Wigan,Hull City,1
arrival," , (,, B.L.) - 05 Marc 2014",2013,1,Woodrow,7,Southend,Fulham,1
arrival," , (man., ,) - 14 Febr 2014",2013,1,Magath,7,Wolfsburg,Fulham,1
arrival," , (,, L.) - 31 Janu 2014",2013,1,Holtby,7,Tottenham,Fulham,1
departure," ,, 12 M€) - 31 Augu 2011",2011,1,Arteta,6,Arsenal,,2
departure," ,, 2.3 M€) - 01 July 2011",2011,1,Vaughan,6,Norwich,,2
departure," ,) - 27 May 2011",2011,1,Agard,6,,,2
arrival," , (,, 6.2 M€) - 04 Janu 2013",2012,1,Debuchy,9,Lille,Newcastle United,1
arrival," , (,) - 16 Augu 2012",2012,1,Anita,9,Ajax,Newcastle United,1
arrival," , (,, 1.25 M€) - 06 July 2012",2012,1,Bigirimana,9,Coventry,Newcastle United,1
arrival," , (,) - 20 Augu 2009",2009,1,Greening,9,WBA,Fulham,1
arrival," , (,, 4.5 M€) - 16 Augu 2009",2009,1,Duff,9,Newcastle,Fulham,1
departure," ,, L.) - 24 Augu 2010",2010,1,Rajkovic,7,Vitesse Arnhem,,2
departure," ,, L.) - 24 Augu 2010",2010,1,Matic,7,Vitesse Arnhem,,2
departure," ,, 8 M€) - 10 Augu 2010",2010,1,Carvalho,7,Real Madrid,,2
departure," ,, 0 €) - 29 Apri 2007",2006,1,Collins,8,,,2
departure," ,) - 11 Apri 2007",2006,1,Coleman,8,,,2
departure," ,, L.) - 02 Marc 2007",2006,1,Warner,8,Norwich City,,2
departure," ,, 0 €) - 01 July 2007",2007,1,Boertien,7,,,2
departure," ,, 0 €) - 01 July 2007",2007,1,Johnson,7,,,2
departure," ,, 0 €) - 01 July 2007",2007,1,Bisgaard,7,,,2
arrival," , (,, 12 M€) - 13 July 2005",2005,1,Sissoko,10,Valencia CF,Liverpool,1
arrival," , (,) - 04 July 2005",2005,1,Barragán,10,Sevilla FC B,Liverpool,1
arrival," , (,, 0 €) - 04 July 2005",2005,1,Zenden,10,Middlesbrough,Liverpool,1
departure," ,, L.) - 13 Marc 2009",2008,1,Warner,8,Leicester,,2
departure," ,, 0 €) - 22 Janu 2009",2008,1,Giannakopoulos,8,Larissa,,2
arrival," , (,, B.L.) - 25 Nove 2014",2014,1,Lenihan,7,Blackpool,Hull City,1
arrival," , (,, B.L.) - 13 Nove 2014",2014,1,Sagbo,7,Wolverhampton,Hull City,1
arrival," , (,, L.) - 01 Sept 2014",2014,1,Ramírez,7,Southampton,Hull City,1
arrival," , (,) - 31 Janu 2014",2013,1,Heitinga,7,Everton,Fulham,1
arrival," , (,) - 31 Janu 2014",2013,1,Cole,7,Man U,Fulham,1
arrival," , (,, 15.3 M€) - 30 Janu 2014",2013,1,Mitroglou,7,Olympiacos,Fulham,1
departure," ,) - 27 May 2011",2011,1,Turner,6,,,2
arrival," , (,, B.L.) - 27 Marc 2012",2011,1,Kacaniklic,7,Watford,Fulham,1
arrival," , (,, 0 €) - 01 July 2012",2012,1,Amalfitano,9,Reims,Newcastle United,1
arrival," , (,, B.L.) - 31 May 2012",2012,1,Smith,9,Milton Keynes,Newcastle United,1
departure," ,, 8.6 M€) - 04 Janu 2013",2012,1,Ba,9,Chelsea,,2
arrival," , (,) - 29 July 2009",2009,1,Dikgacoi,9,Golden Arrows,Fulham,1
arrival," , (,) - 22 July 2009",2009,1,Riise,9,Lilleström,Fulham,1
arrival," , (,, B.L.) - 01 July 2009",2009,1,Seol,9,Al Hilal,Fulham,1
departure," ,, 0 €) - 07 Augu 2010",2010,1,Deco,7,Fluminense,,2
departure," ,, 0 €) - 14 July 2010",2010,1,Ballack,7,Bayer Leverkusen,,2
departure," ,, 0 €) - 01 July 2010",2010,1,Belletti,7,,,2
departure," ,, L.) - 30 Janu 2007",2006,1,Runström,8,Luton Town,,2
departure," ,, 0 €) - 11 Janu 2007",2006,1,Jensen,8,FC Copenhagen,,2
departure," ,, 0 €) - 01 July 2007",2007,1,Peschisolido,7,,,2
departure," ,, B.L.) - 31 May 2007",2007,1,Currie,7,Ipswich Town,,2
departure," ,, B.L.) - 31 May 2007",2007,1,Mears,7,West Ham,,2
arrival," , (,, 2.5 M€) - 04 July 2005",2005,1,González,10,Albacete,Liverpool,1
arrival," , (,, 9 M€) - 04 July 2005",2005,1,Reina,10,Villarreal,Liverpool,1
arrival," , (,, B.L.) - 30 June 2005",2005,1,Diarra,10,Lens,Liverpool,1
departure," ,, L.) - 22 Janu 2009",2008,1,King,8,Middlesbrough,,2
departure," ,, B.L.) - 15 Janu 2009",2008,1,McShane,8,Sunderland,,2
departure," ,, L.) - 09 Janu 2009",2008,1,Windass,8,Oldham,,2
arrival," , (,, L.) - 01 Sept 2014",2014,1,Ben Arfa,7,Newcastle,Hull City,1
arrival," , (,, 4.4 M€) - 01 Sept 2014",2014,1,Diamé,7,West Ham,Hull City,1
arrival," , (,) - 01 Sept 2014",2014,1,Dudgeon,7,Barnsley,Hull City,1
arrival," , (,, L.) - 30 Janu 2014",2013,1,Kvist,7,Stuttgart,Fulham,1
arrival," , (,, B.L.) - 02 Janu 2014",2013,1,Burn,7,Birmingham,Fulham,1
arrival," , (,, B.L.) - 09 Marc 2012",2011,1,Briggs,7,Peterborough,Fulham,1
arrival," , (,) - 27 Febr 2012",2011,1,Diarra,7,,Fulham,1
arrival," , (,, 500 k€) - 31 Janu 2012",2011,1,Pogrebnyak,7,Stuttgart,Fulham,1
departure," ,, 4 M€) - 02 July 2012",2012,1,Best,9,Blackburn,,2
departure," ,, 0 €) - 01 July 2012",2012,1,Smith,9,,,2
departure," ,) - 01 July 2012",2012,1,Lovenkrands,9,,,2
arrival," , (,) - 16 June 2009",2009,1,Kelly,9,Birmingham,Fulham,1
arrival," , (,, B.L.) - 01 June 2009",2009,1,Leijer,9,Norwich City,Fulham,1
arrival," , (,, B.L.) - 31 May 2009",2009,1,Stockdale,9,Leicester,Fulham,1
departure," ,) - 30 June 2010",2010,1,Cole,7,,,2
arrival," , (,, 300 k€) - 31 Janu 2011",2010,1,Vellios,8,Iraklis,Everton,1
departure," ,, 7.5 M€) - 05 Janu 2007",2006,1,Boa Morte,8,West Ham,,2
departure," ,, L.) - 08 Nove 2006",2006,1,Crossley,8,Sheffield Wednesday,,2
departure," ,, 0 €) - 31 Augu 2006",2006,1,Legwinski,8,Ipswich Town,,2
departure," ,, 0 €) - 31 May 2007",2007,1,Grant,7,,,2
departure," ,, B.L.) - 29 May 2007",2007,1,Lupoli,7,Arsenal B,,2
arrival," , (,, L.) - 31 Janu 2008",2007,1,Gardner,8,Tottenham,Everton,1
arrival," , (,, B.L.) - 16 May 2005",2005,1,Diao,10,Birmingham,Liverpool,1
departure," ,, L.) - 10 Marc 2006",2005,1,Carson,10,S Wednesday,,2
departure," ,, L.) - 31 Janu 2006",2005,1,Sinama-Pongolle,10,Blackburn,,2
departure," ,, B.L.) - 31 Dece 2008",2008,1,Zayatte,8,Young Boys,,2
departure," ,, L.) - 25 July 2008",2008,1,Bridges,8,Carlisle United,,2
arrival," , (,, 10 M€) - 31 Augu 2014",2014,1,Hernández,7,Palermo,Hull City,1
arrival," , (,, 4.2 M€) - 26 Augu 2014",2014,1,Dawson,7,Tottenham,Hull City,1
arrival," , (,, 3.25 M€) - 28 July 2014",2014,1,Maguire,7,Sheffield U,Hull City,1
arrival," , (,, L.) - 24 Dece 2013",2013,1,Dempsey,7,Seattle,Fulham,1
arrival," , (man., ,) - 01 Dece 2013",2013,1,Meulensteen,7,Fulham,Fulham,1
arrival," , (,) - 02 Sept 2013",2013,1,Zverotic,7,Young Boys,Fulham,1
arrival," , (,, B.L.) - 15 Dece 2011",2011,1,Stockdale,7,Ipswich Town,Fulham,1
arrival," , (,, B.L.) - 07 Nove 2011",2011,1,Riise,7,Portsmouth,Fulham,1
arrival," , (,) - 31 Augu 2011",2011,1,Orlando Sá,7,,Fulham,1
departure," ,, 0 €) - 01 June 2012",2012,1,Guthrie,9,,,2
arrival," , (,, B.L.) - 24 Apri 2013",2012,1,Barnett,10,Cardiff City,Norwich City,1
arrival," , (,, B.L.) - 31 May 2009",2009,1,Teymourian,9,Barnsley,Fulham,1
arrival," , (,, B.L.) - 31 May 2009",2009,1,Bouazza,9,Birmingham,Fulham,1
arrival," , (,, B.L.) - 31 May 2009",2009,1,Volz,9,Ipswich Town,Fulham,1
arrival," , (,, B.L.) - 12 Dece 2010",2010,1,Vaughan,8,Crystal Palace,Everton,1
arrival," , (,, B.L.) - 14 Sept 2010",2010,1,Turner,8,Coventry,Everton,1
arrival," , (,, 1.4 M€) - 01 July 2010",2010,1,Gueye,8,Strasbourg,Everton,1
departure," ,, 500 k€) - 11 Augu 2006",2006,1,Leacock,8,Derby County,,2
departure," ,, 0 €) - 08 Augu 2006",2006,1,Rehman,8,Queens Park Rangers,,2
departure," ,, 0 €) - 01 June 2006",2006,1,Malbranque,8,Tottenham,,2
arrival," , (,, L.) - 10 Janu 2008",2007,1,Fernandes,8,Valencia CF,Everton,1
arrival," , (,, B.L.) - 23 Dece 2007",2007,1,Anderson Silva,8,Barnsley,Everton,1
arrival," , (,, L.) - 30 Augu 2007",2007,1,Gravesen,8,Celtic,Everton,1
departure," ,, L.) - 30 Janu 2006",2005,1,González,10,Real Sociedad,,2
departure," ,, L.) - 19 Janu 2006",2005,1,Mellor,10,Wigan,,2
departure," ,, 0 €) - 06 July 2008",2008,1,Pedersen,8,Silkeborg,,2
departure," ,, 0 €) - 03 July 2008",2008,1,Livermore,8,Brighton,,2
departure," ,) - 01 July 2008",2008,1,Elliott,8,Doncaster,,2
arrival," , (,, 4 M€) - 28 July 2014",2014,1,Robertson,7,Dundee United,Hull City,1
arrival," , (,, 8.8 M€) - 30 June 2014",2014,1,Snodgrass,7,Norwich City,Hull City,1
departure," ,, L.) - 10 Febr 2015",2014,1,Maguire,7,Wigan,,2
arrival," , (,, 4.5 M€) - 19 Augu 2013",2013,1,Parker,7,Tottenham,Fulham,1
arrival," , (,, L.) - 16 Augu 2013",2013,1,Bent,7,Aston Villa,Fulham,1
arrival," , (,, L.) - 06 Augu 2013",2013,1,Taarabt,7,QPR,Fulham,1
arrival," , (,, 13 M€) - 31 Augu 2011",2011,1,Ruiz,7,FC Twente,Fulham,1
arrival," , (,, 0 €) - 31 Augu 2011",2011,1,Grygera,7,,Fulham,1
arrival," , (,, B.L.) - 17 Marc 2013",2012,1,Butterfield,10,Crystal Palace,Norwich City,1
arrival," , (,, B.L.) - 03 Febr 2013",2012,1,Martin,10,Swindon Town,Norwich City,1
arrival," , (,) - 31 Janu 2013",2012,1,Becchio,10,Leeds United,Norwich City,1
arrival," , (,, B.L.) - 31 May 2009",2009,1,Johnson,9,Cardiff City,Fulham,1
departure," ,, L.) - 01 Febr 2010",2009,1,Kallio,9,Sheffield U,,2
departure," ,, L.) - 01 Febr 2010",2009,1,Kamara,9,Celtic Glasgow,,2
arrival," , (,) - 01 July 2010",2010,1,Mucha,8,Legia,Everton,1
arrival," , (,, B.L.) - 01 June 2010",2010,1,Coleman,8,Blackpool,Everton,1
departure," ,, B.L.) - 31 May 2006",2006,1,Bridge,8,Chelsea,,2
departure," ,, 0 €) - 08 May 2006",2006,1,Goma,8,Al-Wakrah,,2
arrival," , (,, 24.5 M€) - 31 Janu 2007",2006,1,Mascherano,9,West Ham,Liverpool,1
arrival," , (,, 16.5 M€) - 29 Augu 2007",2007,1,Ayegbeni,8,Middlesbrough,Everton,1
arrival," , (,, 0 €) - 21 Augu 2007",2007,1,Wessels,8,,Everton,1
arrival," , (,, 9 M€) - 06 Augu 2007",2007,1,Baines,8,Wigan,Everton,1
departure," ,, 0 €) - 01 Janu 2006",2005,1,Josemi,10,Villarreal,,2
departure," ,, L.) - 31 Augu 2005",2005,1,Diao,10,Portsmouth,,2
departure," ,, 10 M€) - 23 Augu 2005",2005,1,Baros,10,Aston Villa,,2
departure," ,) - 05 June 2008",2008,1,Okocha,8,,,2
departure," ,, B.L.) - 31 May 2008",2008,1,Fagan,8,Derby County,,2
departure," ,, B.L.) - 31 May 2008",2008,1,Walton,8,QPR,,2
departure," ,, L.) - 02 Febr 2015",2014,1,Ince,7,Derby County,,2
departure," ,) - 01 Febr 2015",2014,1,Luer,7,Port Vale,,2
arrival," , (,, B.L.) - 05 Augu 2013",2013,1,Joronen,7,Lahti,Fulham,1
arrival," , (,, 0 €) - 25 July 2013",2013,1,Plumain,7,Lens,Fulham,1
arrival," , (,, 1.4 M€) - 01 July 2013",2013,1,Riether,7,FC Köln,Fulham,1
arrival," , (,, 1.6 M€) - 25 July 2011",2011,1,Kasami,7,Palermo,Fulham,1
arrival," , (,, 780 k€) - 20 July 2011",2011,1,Gecov,7,Slovan,Fulham,1
arrival," , (,, 2.6 M€) - 13 July 2011",2011,1,Riise,7,AS Roma,Fulham,1
arrival," , (,, L.) - 30 Janu 2013",2012,1,Kamara,10,Kansas City,Norwich City,1
arrival," , (,) - 24 Janu 2013",2012,1,Camp,10,,Norwich City,1
arrival," , (,, B.L.) - 03 Janu 2013",2012,1,Lappin,10,Cardiff City,Norwich City,1
departure," ,, L.) - 22 Janu 2010",2009,1,Stockdale,9,Plymouth,,2
departure," ,) - 15 Janu 2010",2009,1,Seol,9,Pohang Steelers,,2
arrival," , (,, 0 €) - 31 May 2010",2010,1,Beckford,8,Leeds United,Everton,1
departure," ,, L.) - 09 Febr 2011",2010,1,Turner,8,Preston North End,,2
departure," ,, L.) - 26 Janu 2011",2010,1,Vaughan,8,Crystal Palace,,2
arrival," , (,, 4 M€) - 31 Janu 2007",2006,1,Arbeloa,9,Depor,Liverpool,1
arrival," , (,, B.L.) - 24 Janu 2007",2006,1,Diao,9,Stoke City,Liverpool,1
arrival," , (,, 0 €) - 11 Janu 2007",2006,1,Insúa,9,Boca Juniors,Liverpool,1
arrival," , (,, L.) - 24 July 2007",2007,1,Pienaar,8,Dortmund,Everton,1
arrival," , (,, 6 M€) - 04 July 2007",2007,1,Jagielka,8,Sheffield U,Everton,1
arrival," , (,) - 01 July 2007",2007,1,Viðarsson,8,Bournemouth,Everton,1
departure," ,, L.) - 02 Augu 2005",2005,1,Le Tallec,10,Sunderland,,2
departure," ,) - 26 July 2005",2005,1,Núñez,10,Celta Vigo,,2
departure," ,, 0 €) - 18 July 2005",2005,1,Biscan,10,Panathinaikos,,2
departure," ,, B.L.) - 31 May 2008",2008,1,Campbell,8,Man U,,2
arrival," , (,, 9.8 M€) - 29 Augu 2008",2008,1,Riera,9,Espanyol,Liverpool,1
departure," ,) - 03 Janu 2015",2014,1,Ben Arfa,7,,,2
departure," ,) - 25 Octo 2014",2014,1,Kebbie,7,English Club,,2
departure," ,, L.) - 21 Octo 2014",2014,1,Figueroa,7,Hull City,,2
arrival," , (,) - 01 July 2013",2013,1,Passley,7,,Fulham,1
arrival," , (,, 5.6 M€) - 01 July 2013",2013,1,Stekelenburg,7,AS Roma,Fulham,1
arrival," , (,, 0 €) - 01 July 2013",2013,1,Amorebieta,7,Ath. Bilbao,Fulham,1
arrival," , (,) - 11 July 2011",2011,1,Somogyi,7,REAC,Fulham,1
arrival," , (man., ,) - 07 June 2011",2011,1,Jol,7,,Fulham,1
arrival," , (,, B.L.) - 01 June 2011",2011,1,Dikgacoi,7,Crystal Palace,Fulham,1
arrival," , (,, B.L.) - 02 Janu 2013",2012,1,Ward,10,Nottingham,Norwich City,1
arrival," , (,, B.L.) - 17 Dece 2012",2012,1,Francomb,10,AFC Wimbledon,Norwich City,1
departure," ,, L.) - 31 Dece 2009",2009,1,Johnson,9,Aris Thessaloniki,,2
departure," ,, L.) - 26 Sept 2009",2009,1,Stoor,9,Derby County,,2
departure," ,) - 21 Augu 2009",2009,1,Leijer,9,Melbourne Victory,,2
departure," ,, 3.6 M€) - 18 Janu 2011",2010,1,Pienaar,8,Tottenham,,2
departure," ,, L.) - 12 Janu 2011",2010,1,Ayegbeni,8,Leicester,,2
departure," ,, L.) - 06 Janu 2011",2010,1,Agard,8,Peterborough United,,2
arrival," , (,, B.L.) - 26 Octo 2006",2006,1,Kirkland,9,Wigan,Liverpool,1
arrival," , (,, 18 M€) - 18 Augu 2006",2006,1,Kuyt,9,Feyenoord,Liverpool,1
arrival," , (,, 10 M€) - 26 July 2006",2006,1,Pennant,9,Birmingham,Liverpool,1
departure," ,) - 31 Janu 2008",2007,1,Anderson Silva,8,Barnsley,,2
departure," ,) - 31 Janu 2008",2007,1,Stubbs,8,Derby County,,2
departure," ,, 0 €) - 04 July 2005",2005,1,Pellegrino,10,Alavés,,2
departure," ,, 3 M€) - 01 July 2005",2005,1,Diarra,10,Lens,,2
departure," ,, L.) - 27 June 2005",2005,1,Kirkland,10,WBA,,2
arrival," , (,, 24 M€) - 28 July 2008",2008,1,Keane,9,Tottenham,Liverpool,1
arrival," , (,, 1.5 M€) - 24 July 2008",2008,1,N'Gog,9,Paris S-G,Liverpool,1
arrival," , (,) - 11 July 2008",2008,1,Diego Cavalieri,9,Palmeiras,Liverpool,1
departure," ,, L.) - 30 Sept 2014",2014,1,Sagbo,7,Wolves,,2
departure," ,, 3.75 M€) - 01 Sept 2014",2014,1,Boyd,7,Burnley,,2
departure," ,, 15 M€) - 14 Augu 2014",2014,1,Long,7,Southampton,,2
arrival," , (,, B.L.) - 01 July 2013",2013,1,Kasami,7,FC Lucerne,Fulham,1
arrival," , (,, 0 €) - 01 July 2013",2013,1,Boateng,7,Dnipro,Fulham,1
arrival," , (,, B.L.) - 30 June 2013",2013,1,Stockdale,7,Hull City,Fulham,1
arrival," , (,, B.L.) - 20 May 2011",2011,1,Johnson,7,Preston NE,Fulham,1
arrival," , (,, B.L.) - 20 May 2011",2011,1,Kamara,7,Leicester,Fulham,1
arrival," , (,, L.) - 31 Augu 2012",2012,1,Kane,10,Tottenham B,Norwich City,1
arrival," , (,) - 29 Augu 2012",2012,1,Bunn,10,Blackburn,Norwich City,1
arrival," , (,, 1.25 M€) - 24 Augu 2012",2012,1,Tettey,10,Rennes,Norwich City,1
departure," ,, 0 €) - 31 July 2009",2009,1,Gray,9,,,2
departure," ,) - 02 July 2009",2009,1,Volz,9,,,2
departure," ,, 0 €) - 01 July 2009",2009,1,Bouazza,9,,,2
departure," ,, L.) - 31 Augu 2010",2010,1,Yobo,8,Fenerbahçe,,2
departure," ,) - 14 July 2010",2010,1,Nash,8,Stoke City,,2
departure," ,, 0 €) - 01 July 2010",2010,1,Senderos,8,Fulham,,2
arrival," , (,, 0 €) - 06 July 2006",2006,1,Fábio Aurelio,9,Valencia CF,Liverpool,1
arrival," , (,, B.L.) - 01 July 2006",2006,1,Sinama-Pongolle,9,Blackburn,Liverpool,1
departure," ,, 7.7 M€) - 17 Janu 2008",2007,1,McFadden,8,Birmingham City,,2
departure," ,) - 20 Nove 2007",2007,1,Irvine,8,Preston North End,,2
departure," ,, 6 M€) - 04 Augu 2007",2007,1,Beattie,8,Sheffield United,,2
departure," ,, 0 €) - 13 June 2005",2005,1,Smicer,10,Bordeaux,,2
arrival," , (,, B.L.) - 27 Janu 2006",2005,1,Weaver,11,S Wednesday,Manchester City,1
arrival," , (,, L.) - 04 Janu 2006",2005,1,Riera,11,Espanyol,Manchester City,1
arrival," , (,) - 03 July 2008",2008,1,Degen,9,Dortmund,Liverpool,1
arrival," , (,, B.L.) - 30 June 2008",2008,1,Le Tallec,9,Le Mans,Liverpool,1
arrival," , (,, 9 M€) - 30 June 2008",2008,1,Dossena,9,Udinese,Liverpool,1
departure," ,, L.) - 28 July 2014",2014,1,Oxley,7,Hibs,,2
departure," ,, 0 €) - 01 July 2014",2014,1,Fryatt,7,Nottingham,,2
arrival," , (,, B.L.) - 31 May 2013",2013,1,Smith,7,Stevenage,Fulham,1
arrival," , (,, B.L.) - 31 May 2013",2013,1,Briggs,7,Watford,Fulham,1
departure," ,, B.L.) - 02 Marc 2014",2013,1,Dempsey,7,Seattle,,2
departure," ,, 6 M€) - 31 Janu 2012",2011,1,Zamora,7,Queens Park Rangers,,2
departure," ,, L.) - 26 Sept 2011",2011,1,Riise,7,Portsmouth,,2
departure," ,) - 17 Augu 2011",2011,1,Salcido,7,Tigres UANL,,2
arrival," , (,, 3 M€) - 21 Augu 2012",2012,1,Bassong,10,Tottenham,Norwich City,1
arrival," , (,) - 17 Augu 2012",2012,1,Garrido,10,Lazio,Norwich City,1
departure," ,, B.L.) - 01 July 2009",2009,1,Barnes,9,Derby County,,2
departure," ,) - 01 July 2009",2009,1,Dacourt,9,,,2
arrival," , (staff, ,, 0 €) - 17 Marc 2010",2009,1,Wigley,10,,Hull City,1
arrival," , (,, L.) - 31 Janu 2011",2010,1,Gudjohnsen,9,Stoke City,Fulham,1
arrival," , (,, L.) - 26 Janu 2011",2010,1,Kakuta,9,Chelsea,Fulham,1
arrival," , (,) - 07 Janu 2011",2010,1,Sidwell,9,Aston Villa,Fulham,1
arrival," , (,, B.L.) - 01 July 2006",2006,1,González,9,Real Sociedad,Liverpool,1
arrival," , (,) - 01 July 2006",2006,1,Paletta,9,Banfield,Liverpool,1
arrival," , (,, 9 M€) - 22 June 2006",2006,1,Bellamy,9,Blackburn,Liverpool,1
departure," ,, 1.5 M€) - 05 July 2007",2007,1,Naysmith,8,Sheffield United,,2
departure," ,, B.L.) - 01 July 2007",2007,1,Fernandes,8,Benfica,,2
departure," ,, 0 €) - 01 July 2007",2007,1,Pistone,8,,,2
arrival," , (,, 8.5 M€) - 01 Janu 2006",2005,1,Samaras,11,Heerenveen,Manchester City,1
arrival," , (,) - 01 Janu 2006",2005,1,Haapala,11,MyPa-47,Manchester City,1
arrival," , (,, B.L.) - 31 May 2008",2008,1,Carson,9,Aston Villa,Liverpool,1
departure," ,, 15 M€) - 02 Febr 2009",2008,1,Keane,9,Tottenham,,2
departure," ,, L.) - 20 Janu 2009",2008,1,Pennant,9,Portsmouth,,2
departure," ,) - 01 June 2014",2014,1,Faye,7,,,2
departure," ,) - 01 June 2014",2014,1,Koren,7,,,2
arrival," , (,, B.L.) - 24 Apri 2015",2014,1,Wood,8,Ipswich Town,Leicester,1
departure," ,, L.) - 25 Febr 2014",2013,1,Tunnicliffe,7,Wigan,,2
departure," ,, L.) - 25 Febr 2014",2013,1,Cole,7,MK Dons,,2
departure," ,, L.) - 25 July 2011",2011,1,Stockdale,7,Ipswich Town,,2
departure," ,) - 18 July 2011",2011,1,Greening,7,Nottingham Forest,,2
departure," ,, 443 k€) - 09 July 2011",2011,1,Dikgacoi,7,Crystal Palace,,2
arrival," , (,, 1.9 M€) - 27 July 2012",2012,1,Turner,10,Sunderland,Norwich City,1
arrival," , (,, 3 M€) - 27 July 2012",2012,1,Snodgrass,10,Leeds United,Norwich City,1
arrival," , (,, 0 €) - 30 June 2012",2012,1,Whittaker,10,,Norwich City,1
arrival," , (man., ,) - 17 Marc 2010",2009,1,Dowie,10,Newcastle,Hull City,1
arrival," , (man., ,) - 15 Marc 2010",2009,1,Horton,10,Hull City,Hull City,1
arrival," , (,, L.) - 18 Janu 2010",2009,1,Zaki,10,Zamalek,Hull City,1
arrival," , (,, B.L.) - 08 Dece 2010",2010,1,Harris,9,Croydon,Fulham,1
arrival," , (,, 1.94 M€) - 27 Augu 2010",2010,1,Salcido,9,PSV Eindhoven,Fulham,1
arrival," , (,, B.L.) - 10 May 2006",2006,1,Carson,9,S Wednesday,Liverpool,1
arrival," , (,, B.L.) - 08 May 2006",2006,1,Mellor,9,Wigan,Liverpool,1
departure," ,, 0 €) - 25 Janu 2007",2006,1,Diao,9,Stoke City,,2
departure," ,, 0 €) - 14 May 2007",2007,1,Wright,8,,,2
arrival," , (,) - 22 Apri 2008",2007,1,John,9,Watford,Fulham,1
arrival," , (,, B.L.) - 22 Marc 2008",2007,1,Pearce,9,Southampton,Fulham,1
arrival," , (,) - 16 Augu 2005",2005,1,Yasser,11,Al-Sadd Doha,Manchester City,1
arrival," , (,, 3 M€) - 27 July 2005",2005,1,Vassell,11,Aston Villa,Manchester City,1
arrival," , (,, 0 €) - 20 July 2005",2005,1,Cole,11,Fulham,Manchester City,1
departure," ,, L.) - 01 Sept 2008",2008,1,Voronin,9,Hertha Berlin,,2
departure," ,) - 01 Sept 2008",2008,1,Finnan,9,Espanyol,,2
arrival," , (,, B.L.) - 02 Apri 2015",2014,1,Moore,8,Brentford,Leicester,1
arrival," , (,, 5 M€) - 02 Febr 2015",2014,1,Huth,8,Stoke City,Leicester,1
arrival," , (,, 9 M€) - 07 Janu 2015",2014,1,Kramaric,8,Rijeka,Leicester,1
departure," ,) - 14 Febr 2014",2013,1,Meulensteen,7,,,2
departure," ,, L.) - 31 Janu 2014",2013,1,Taarabt,7,AC Milan,,2
departure," ,) - 31 Janu 2014",2013,1,Berbatov,7,Monaco,,2
departure," ,, B.L.) - 01 July 2011",2011,1,Kakuta,7,Chelsea,,2
